transaction_id,user_id,device_id,timestamp,amount,product_category,payment_method,city,state,ip_address,is_fraud,velocity_score,risk_level,device_type
7202922a-7556-4001-a37d-d0621e95395e,425921,6962b3bf-77de-44f7-8096-32cc68861910,2025-07-04 06:47:47,2083.96,Eletronicos,Boleto,Lima,RJ,65.13.151.162,0,0.2735,high,tablet
f3fb9083-70f1-4fea-82e6-b6c4abb7978f,342029,e6822566-5b5b-4421-9fda-5f4abf70def6,2024-12-09 17:15:38,1747.96,Alimentos,Cartao,Silva,MG,118.66.11.125,0,0.6868,low,desktop
11d4e89c-947a-4f8f-8ba2-ad826985d1d7,364558,2a583b37-f7b0-461e-bddb-feac46aa2137,2025-02-26 22:29:51,2374.97,Eletronicos,Cartao,Pinto Alegre,MG,210.77.200.4,0,0.6476,medium,tablet
9be137ce-fee1-4cf7-b9c0-27e19c59ec42,313187,7c4c2924-8991-4b33-b018-8648fcc222c9,2025-04-12 11:59:55,570.55,Eletronicos,Pix,Correia de da Conceição,MG,217.57.134.65,0,0.5775,medium,tablet
c7c4593c-700a-4709-96d8-6227be37a72a,282760,dd6e5f89-dd48-42b8-9ab0-e9c6f409ca0e,2025-03-21 15:05:42,2021.0,Roupas,Cartao,Jesus de Correia,SP,7.254.222.66,0,0.0201,high,desktop
0cd2b806-269d-4a08-b5af-01b8adc01e9b,200383,903f5131-b827-495c-a0c4-d20b4faa20f7,2025-06-30 02:48:54,1728.92,Alimentos,Cartao,Almeida,RJ,130.180.70.156,0,0.9258,low,tablet
093f773a-0ce0-44be-990f-1f47e823af99,151874,155392b2-dc4b-4b0f-b053-a90e01752f31,2025-08-13 20:01:58,1535.19,Eletronicos,Cartao,Lima de Jesus,MG,17.250.248.150,0,0.6178,low,desktop
a22a54c5-2731-45d6-bf68-00f54659ad1b,34638,f6a40532-76d7-4979-b6bb-17efbabed2cf,2024-12-15 23:00:03,1980.23,Roupas,Cartao,Peixoto,RJ,63.246.27.51,0,0.9668,low,mobile
2381db73-3ee6-4d38-8d39-7db477843355,489486,b1acc82a-3d39-4f11-a60b-ad36783ae1fa,2025-04-06 16:11:59,1638.87,Alimentos,Boleto,Costa Alegre,MG,18.177.19.218,1,0.4767,high,tablet
60e6e783-c0b6-4d4f-bde0-5fc647c7130a,189543,9f1101f7-7a88-4878-9906-7c79f8b53501,2025-08-09 23:27:43,405.09,Eletronicos,Boleto,Dias de Fogaça,RJ,139.20.20.198,0,0.3542,high,tablet
36b475ed-a384-427e-a3af-93a4c598aec1,448300,15dad544-c22e-49e1-944d-ef35f9a6eb96,2025-11-05 23:58:15,1210.47,Alimentos,Cartao,Pires do Norte,RJ,192.249.139.133,0,0.8727,medium,desktop
66b6a662-9ec8-4da8-8f00-fd65321ed25d,304443,e2f4fb59-520e-455d-82a1-843ebd0ecfad,2025-08-19 09:09:30,125.54,Roupas,Pix,das Neves,SP,178.67.225.174,0,0.1664,high,mobile
c836a025-b322-4c5f-9de5-031ca148f859,27020,31a2a2f8-b548-474a-a912-86eb50a1ad59,2025-11-09 09:13:38,451.93,Alimentos,Cartao,Nascimento,MG,81.12.39.41,0,0.6441,low,desktop
534d4944-f129-4408-a8b3-3d1b6cc00b62,359658,9c6911b8-43ea-4173-8544-b1da5a625700,2025-04-27 16:17:58,288.55,Eletronicos,Boleto,Pinto do Oeste,RJ,42.146.5.86,0,0.6215,low,tablet
dfe284d2-6323-4a3d-815f-c58833dbbc12,179693,39416c64-8bdc-47a1-af36-154516fa8454,2025-10-21 09:24:52,1089.04,Roupas,Boleto,Aragão de Gomes,SP,67.118.74.52,0,0.7182,medium,desktop
3301de37-f74b-4a65-8440-95634d232512,231836,1aec5330-1601-4d90-924e-62b5c3b188aa,2025-03-11 06:32:54,317.57,Roupas,Boleto,Ferreira de Carvalho,MG,11.47.197.66,1,0.9158,low,tablet
e9d12882-2059-45bc-8aef-3d8f6cb77986,411458,045fcab1-ecc5-4808-b518-7e835ef3a696,2025-03-21 15:20:05,1888.04,Eletronicos,Boleto,Nunes,MG,78.230.57.156,0,0.2913,high,mobile
9c72fe78-d42b-4d6a-95ae-d4510452317f,251544,40e963fe-9712-4d59-a340-68bbb3ff0357,2025-03-30 23:18:41,2489.86,Eletronicos,Cartao,Campos de Nascimento,RJ,112.96.141.53,0,0.0088,medium,tablet
5fcc868d-6099-4c38-b6ac-e28b5f574716,376329,787e22b0-a32d-43ca-ae49-ee3a7f2e17c8,2025-07-11 23:17:38,1140.97,Eletronicos,Pix,Freitas,MG,109.60.168.68,0,0.3108,medium,desktop
548a61ff-3346-48a5-a8aa-0bfaf42f8e21,172521,417d245a-70a1-4b42-8519-313c74f264fd,2025-07-08 13:44:28,118.37,Alimentos,Pix,Nunes,MG,211.169.23.128,0,0.3046,medium,desktop
985428af-9688-465a-a476-5ab562ee2c07,14067,291634da-70a7-4f7f-bda3-dd6fa5c1acab,2025-05-28 03:19:07,14.49,Roupas,Cartao,Correia,MG,58.71.214.134,0,0.1348,medium,mobile
30296223-2ab9-448b-8ea7-0c455396a267,439264,4ea72315-29e2-4e85-a053-810712a6d741,2025-04-06 02:09:37,856.95,Alimentos,Boleto,Barbosa,MG,152.77.147.117,0,0.9454,high,mobile
6c989846-b7f3-4965-a134-9286c842c4b3,148038,48b1d76a-a330-4db2-a0b6-9d3198875b0b,2025-01-17 18:16:10,2146.16,Roupas,Boleto,Gonçalves do Amparo,MG,122.168.138.140,0,0.6885,medium,mobile
9cc79158-101c-4028-9a67-21a521756cfd,238466,75067b75-fb73-4f83-ae9c-7b3e30643f83,2025-01-04 17:57:42,2283.31,Alimentos,Pix,Costa do Norte,MG,124.49.180.176,0,0.5507,high,desktop
244f8b2a-bbf4-4292-866f-f1ef7f7f16e7,112825,c5e24c40-d79c-43ec-96e0-23efc50c9e9a,2025-01-27 10:52:37,1066.44,Alimentos,Cartao,da Paz Alegre,MG,148.135.46.68,0,0.1047,high,tablet
7fc75580-fe43-48e3-b44d-f047c4821472,403410,c338601c-fa91-4e9f-904a-d099020ee417,2024-12-14 00:30:43,572.31,Roupas,Pix,Mendes,RJ,172.203.139.48,0,0.2966,low,desktop
364b255f-9744-4681-881c-39425299f7da,141260,56921a4b-3e0f-463e-a79d-34721ff4e652,2025-03-27 05:12:20,108.25,Roupas,Cartao,Jesus,SP,91.207.173.1,0,0.0937,low,tablet
8f3cd107-9916-482d-b97f-99a582e6052e,230513,2bc00faa-203c-4540-bc9e-24ef7098cb67,2025-05-01 03:09:36,7.94,Alimentos,Pix,Gomes do Sul,MG,71.155.161.31,0,0.2003,high,desktop
45434d5a-e676-4557-9f08-16ce24051f16,333601,dad3b943-d0e1-46f8-97ad-1d5bcebb0d9a,2025-04-26 21:08:55,351.48,Alimentos,Cartao,Nunes,SP,55.139.221.37,0,0.3932,high,desktop
b9a4dfa8-c7f8-48f9-8c28-551b3ad9c99b,408487,cfb773c8-fb03-4560-a890-a8e185fd908d,2024-12-08 00:44:48,1223.45,Alimentos,Boleto,da Cruz de Cardoso,MG,161.21.156.36,0,0.0675,medium,mobile
3e470061-2f11-48b9-b703-f74d2cce8813,464641,b0937c9f-7777-4543-94d6-74ea46603447,2025-08-15 20:25:21,1672.36,Alimentos,Cartao,Pereira de Correia,MG,22.110.107.101,0,0.4021,medium,tablet
0e513468-9913-4988-86e8-6c4841e4d9e6,312794,967e7df5-25eb-4b95-a815-c618c01b6f65,2025-08-24 20:34:25,1642.71,Alimentos,Boleto,Nogueira,MG,85.204.79.120,0,0.1707,high,tablet
de009ad7-7a43-4137-97e5-a3f585f7e600,79327,4b3ff755-6c80-4d4e-b85c-15569c3a96bb,2025-05-02 09:55:44,1768.54,Alimentos,Pix,Moraes do Oeste,RJ,89.208.32.20,0,0.6323,high,mobile
d88a383c-33e2-4490-b6ad-70fb5ab154d5,397352,8214babf-e746-41f0-b0f5-f411ba58d3d2,2025-06-13 13:32:59,2457.26,Roupas,Boleto,Ramos,SP,123.198.189.9,0,0.8044,medium,tablet
4c500969-8fba-45c7-a5a0-31e89b04d959,48682,e101afb2-4bde-4356-9c5a-b511c119164b,2025-09-20 14:14:09,2372.96,Alimentos,Boleto,Lima Grande,RJ,3.175.203.50,0,0.1117,low,desktop
dd4e4b11-4691-433e-9f68-9f4a782e2f19,300491,57491ae1-117c-4701-8ef8-45ab1e0b5b5d,2025-09-09 22:23:31,1687.8,Eletronicos,Pix,Castro dos Dourados,MG,41.10.158.168,0,0.5493,low,tablet
7124b2ac-b394-4920-bd93-a03dac0bae64,4601,81fc7649-d9c3-4eb5-9f28-ae4742c0300c,2025-11-17 04:46:34,945.96,Roupas,Pix,da Mata dos Dourados,RJ,97.140.26.254,0,0.1558,high,tablet
ae167e10-5e20-4914-80de-36c35cdd56f3,136104,f1c67130-2bee-4ec3-85d4-ca88932d2d7c,2025-04-26 15:43:01,24.6,Roupas,Cartao,Carvalho,SP,147.92.141.42,0,0.3607,low,mobile
23a7fc17-319d-4446-9ce1-74afb2aa3897,166084,dfb7091f-7c2b-44cf-a15f-284ff5ab6b91,2025-06-17 11:22:34,755.17,Eletronicos,Cartao,Gomes de Correia,MG,196.29.39.22,0,0.8086,medium,desktop
64410e01-78cb-4a71-8bc0-5cb343a5be6a,251034,38e4266a-a39c-4437-9650-f0b78bf37e8c,2025-07-16 11:50:43,261.36,Roupas,Boleto,Vieira,SP,29.41.128.214,0,0.235,high,tablet
0639c92d-c668-43ed-a2e1-4bc174275201,105777,6870a7c3-7b6b-466a-9b89-e24871c021b8,2025-05-05 12:44:37,756.12,Eletronicos,Pix,Aragão de Silveira,SP,172.216.135.224,1,0.4651,high,mobile
a002064b-e96d-4b05-84f8-237c3fb6f1c9,49112,1439b8bc-1387-48cd-9a37-b5602d51d2a7,2025-01-07 22:14:41,1820.91,Roupas,Pix,da Cunha da Mata,SP,217.118.27.223,0,0.2127,high,mobile
f8a896c2-9602-4f3d-8105-33a888c46694,18888,432fedb2-9877-41d7-a6c8-3f2b5631c17a,2025-05-07 06:35:31,52.11,Eletronicos,Cartao,Costa,RJ,163.10.13.74,0,0.5355,low,mobile
74aa9b07-fc36-4fa9-8bba-ba9a014a873e,137798,159c9f5d-d5e1-485a-b6b4-8de6b60bf564,2025-06-21 05:43:34,820.54,Roupas,Pix,Martins,SP,2.115.47.145,0,0.8553,high,mobile
b3e50d56-66be-493d-8302-905540b27221,336263,68e0c334-d307-4261-8a5b-cf4a0976c12f,2025-09-06 16:38:54,1676.13,Eletronicos,Boleto,das Neves,RJ,14.96.43.39,0,0.0736,low,mobile
bf09bdf7-8704-457f-be5d-0234a39eabba,485802,85fdc4b4-ad39-4c00-a3e6-d53fa96287c9,2025-09-30 01:18:50,1851.29,Eletronicos,Cartao,Duarte do Galho,MG,14.102.3.181,0,0.1618,medium,mobile
74b3b15e-0f67-4bdb-94b9-9af11813ce94,83647,d9f599a2-d857-46e7-b305-ceef8c62bf2a,2025-09-02 10:51:10,666.08,Eletronicos,Boleto,Martins dos Dourados,SP,85.210.159.160,0,0.0418,medium,tablet
fcfdaa19-726a-4a8a-947d-e7da4e40d2ef,94811,4c97bf3c-bd0c-4bdf-b6ec-d0fc1e783f38,2025-06-12 11:12:27,1871.55,Eletronicos,Cartao,Barbosa,RJ,202.234.165.213,0,0.9812,medium,mobile
8b329d06-4158-462d-b0b3-f268fd5654a9,81562,4184493f-b505-43f0-9444-1e95eaed4f48,2025-07-12 02:41:13,1277.78,Eletronicos,Boleto,Alves de Costa,MG,98.73.41.100,0,0.053,medium,tablet
bab78499-0413-4429-b91a-1dc3f931abf2,300921,2d147b69-0ff9-43c4-a75c-a5ccd7e1ccc5,2025-07-21 13:32:03,2256.88,Roupas,Boleto,Costa,RJ,63.54.167.224,0,0.7566,medium,desktop
c804e696-5ca2-44a3-bd05-f82dc254d6b8,33292,b41b728c-524d-4d42-b9b1-bb2352ece665,2025-01-31 16:33:07,1120.82,Roupas,Boleto,Azevedo,SP,46.71.185.6,0,0.9972,medium,desktop
6caff19a-fcbf-4f8e-ab7e-a4d43795b989,475741,46c725cf-1cd3-4054-b500-6efa7eec1e5e,2025-03-29 10:23:25,1363.35,Alimentos,Pix,Gonçalves,MG,104.137.234.100,0,0.7701,medium,mobile
6f591684-ddb9-470c-96e6-c1bf455c16bb,283430,2c179d42-4e4a-49b7-8f41-fd04e72deae4,2025-08-27 10:05:54,1621.19,Roupas,Boleto,Martins do Amparo,RJ,5.156.16.41,0,0.2723,high,tablet
98e1a65e-d461-4eb3-98a6-22f414a329b8,46718,7dacd6bd-1e58-484e-a23b-b4c48de32f40,2025-11-04 05:01:37,1764.53,Alimentos,Cartao,Gonçalves do Amparo,MG,160.5.26.162,0,0.0748,low,tablet
02215124-1180-4aae-9287-2cc277e47469,101572,af6cf241-e4ba-4ca4-aa75-69aee6579ef6,2025-06-08 22:08:31,475.24,Roupas,Pix,Monteiro da Praia,RJ,83.155.56.253,0,0.0218,low,tablet
10a5f983-0118-4bef-b85b-8c31ac28e25d,493980,66fe762a-71fc-4b78-a890-1e794384bc79,2025-03-04 10:31:20,2384.52,Roupas,Pix,da Paz,MG,79.121.102.61,0,0.3456,medium,tablet
a14910f1-c8cb-4ea7-9841-2d0acf957ffb,469308,f15a99e8-846e-488f-a7cb-6d1e47f11a25,2025-09-22 17:17:23,77.78,Eletronicos,Pix,Castro da Prata,SP,128.238.122.38,0,0.2121,low,desktop
cc0cab4a-7ffb-4ff4-b52f-85f7a7a9dd38,294490,1116e522-c2c5-4988-b995-31e84e60ec3d,2025-01-20 21:39:10,2431.5,Eletronicos,Pix,Correia do Campo,SP,159.171.160.166,0,0.2121,high,mobile
cbb3ff85-23e8-445e-9afc-d4097104c387,155738,38f9423c-3316-4a5d-ab3f-c4586dd972ca,2025-02-02 01:34:57,435.46,Eletronicos,Pix,Dias,MG,172.222.75.67,0,0.8099,high,mobile
7806dd22-fff9-4516-8898-b6afaae396b7,302833,5b248bf9-e8e5-405f-951e-a6e916f57fdf,2024-12-25 15:41:55,723.02,Eletronicos,Boleto,Viana,MG,90.212.167.205,0,0.7308,high,tablet
8d5e8d67-1fe3-4a77-b47b-98f9a2f50c73,323366,dc67cea2-b503-41cc-a4b9-0a7eddb06bf6,2025-02-27 11:19:57,404.35,Roupas,Boleto,Porto,SP,211.102.191.17,1,0.7698,medium,mobile
f4b27539-a76e-42ec-bccc-53b7992b2bda,362818,6aaaa560-38df-4385-9278-a6f05215a98f,2025-03-18 04:32:02,1614.35,Roupas,Boleto,Jesus de Duarte,RJ,15.240.18.195,0,0.3874,high,mobile
6f6934af-0629-42a6-be1e-37d110a6968b,187127,65d26b6c-425c-42d5-b48d-f9793abc51d0,2025-10-19 12:48:00,139.58,Eletronicos,Boleto,Melo dos Dourados,RJ,35.245.78.178,0,0.3268,high,mobile
b6ddf3fe-cd84-4b1c-9670-e3a3d96ce847,161350,0c483a76-eedb-4db0-9be6-d64277307e73,2025-04-08 19:48:52,1413.0,Roupas,Boleto,Novaes,MG,59.209.154.41,0,0.3605,low,tablet
221a3957-282e-4925-a578-4bf5f6f234b6,465095,dde195ac-329d-4a82-b6fe-cb2dfbeabd46,2025-05-14 02:03:46,434.36,Roupas,Pix,Nogueira do Galho,MG,195.153.163.180,1,0.3755,high,desktop
3a469f95-d633-40c8-bad4-2c6450ca39e9,121924,a3833181-812d-4252-a6f9-7bdf01b19dfc,2025-01-30 21:28:03,1457.49,Eletronicos,Cartao,Araújo de Cardoso,SP,159.2.184.63,0,0.0184,medium,desktop
63b4a364-2c9a-432f-8c0c-4b59bcdb6246,101800,44c9eb8a-3aa2-426f-a124-9d7316e3f696,2025-10-02 02:41:52,1320.15,Alimentos,Cartao,Campos da Prata,SP,111.180.1.152,0,0.532,medium,desktop
efbce458-06c2-4542-a904-387986119304,117994,890205d1-6b27-4ee2-83a1-8aa08792783f,2025-05-28 18:43:10,51.58,Roupas,Pix,da Rocha,RJ,137.17.103.255,0,0.3073,low,tablet
aaa6bcb2-a989-42e2-87a0-39509c5b6bb9,452089,7352719f-8449-4c78-b935-ca7f530290c1,2025-08-21 14:03:43,1341.0,Alimentos,Boleto,Ribeiro de Duarte,SP,13.85.137.129,0,0.1634,low,desktop
2bde16f2-35bb-481c-9e1a-ee67a1df566f,117786,2e1de927-69bc-45ab-806d-d9aed09403ef,2025-01-12 03:14:57,2272.85,Alimentos,Cartao,Ramos,RJ,219.238.52.150,0,0.0466,high,tablet
1c241d45-d08a-491a-9310-decd10f14004,141490,042074a7-b8c9-4932-948b-b327ffe68105,2025-10-20 05:32:01,2181.2,Alimentos,Boleto,Costela do Oeste,RJ,179.96.103.225,0,0.7272,high,mobile
deb0b553-fead-4c8f-ac43-7cd9e874719c,149858,4e5b6dca-bbf3-4321-a8b8-9d0d11e700e0,2025-05-05 11:48:51,820.49,Alimentos,Boleto,Porto Grande,SP,20.73.62.85,0,0.6642,medium,mobile
4c25c9fe-738c-4bac-95d3-defe6ab40a81,134148,2f53893e-67e4-49c2-ba8f-03b94f8c1b46,2025-06-28 18:13:11,2459.66,Eletronicos,Boleto,da Cruz,RJ,10.108.205.185,0,0.1556,medium,tablet
1b13968d-1315-4ee1-a6ef-6e34d22d4451,82419,9d93acac-1eef-447d-961f-03688e1fadae,2025-01-19 05:56:28,1347.68,Alimentos,Cartao,da Cruz,SP,203.7.52.246,0,0.2082,high,mobile
49d4628b-1e74-4108-99a3-8c82a07aa850,231033,bb72a718-bc84-4c67-89f2-64fa3da0310f,2025-03-08 18:17:22,2469.97,Alimentos,Cartao,Cavalcanti da Prata,SP,181.131.149.123,0,0.498,low,desktop
6ca1c232-c88c-470b-8ce3-526ac69c22a5,471051,a628bff7-cd3d-4531-b8bc-1c6f35a0c856,2025-09-10 21:03:56,2052.19,Alimentos,Pix,Gomes,MG,210.201.225.99,0,0.5713,medium,mobile
f113cd44-a966-4ab9-b4f7-19c90c3dac44,496966,ff0c980e-8f73-4bc0-b01a-39c5559802e0,2025-09-30 13:11:18,2241.26,Alimentos,Pix,Silveira,MG,64.175.153.125,0,0.6632,low,mobile
d05671ba-1ca2-456a-afb1-94c812dc4ee1,280305,129d827c-b9be-469b-8347-e4a300f22909,2025-05-27 05:01:33,2169.34,Eletronicos,Pix,Ramos,RJ,25.108.117.162,0,0.0641,high,desktop
9a8d9450-1655-4c66-aea1-3a179da3aedc,424499,26446b7f-c1df-4c8b-a44f-b05ba62e1372,2025-03-03 15:06:19,2330.28,Roupas,Boleto,Caldeira,RJ,56.149.189.34,0,0.8419,low,desktop
2e3340d7-a545-40da-9ba9-7a5d43d6697c,69866,df28c6c8-b973-4024-85b3-76cd60c898bb,2025-10-31 16:58:00,367.45,Alimentos,Boleto,Sales do Oeste,SP,221.11.200.119,1,0.7016,medium,tablet
138d4b9e-bbd8-47da-9d52-fd42bd981cfb,305982,2e620ac4-015b-45ca-a71e-cbe8c4d06021,2025-03-09 18:52:28,759.17,Eletronicos,Pix,Nogueira,SP,56.178.101.58,0,0.5709,high,tablet
44875473-de7c-4374-a59b-db497fd14656,177535,28ced8e3-eb30-4631-b627-f38105923a4b,2025-03-24 16:37:56,1032.2,Alimentos,Boleto,Campos,RJ,212.181.39.249,0,0.7385,medium,mobile
7762665a-3cd9-40b6-98e9-b7406cd57d46,148809,406dbb16-b0dc-4ca4-8cb6-146c3ca5755d,2025-11-08 23:03:10,1507.56,Eletronicos,Pix,Fogaça,MG,36.222.6.60,0,0.6268,low,mobile
3cd8cc7a-26bb-4472-9e7f-d9c827aa0fb3,314317,12af2a31-f6b2-452d-9212-d5b878018145,2025-05-12 19:37:57,1964.51,Alimentos,Cartao,Ramos,SP,12.73.112.96,0,0.1672,low,tablet
6e348391-7a66-4a22-a4b7-f826445af765,37323,47e6f674-8eb6-4d1a-a2da-57209d659a57,2024-12-08 09:53:55,1120.1,Alimentos,Pix,Cardoso de Minas,RJ,213.210.20.139,0,0.2301,medium,desktop
3bd60d6f-99f1-4c0d-aa70-0ec74fd11139,94176,c3aefeea-c4d8-4882-8d48-22e472ad7531,2025-09-22 13:39:11,1838.54,Alimentos,Pix,Carvalho Grande,MG,140.231.153.107,0,0.8134,low,desktop
1b3f8895-0f36-481f-9d97-b8aa6b4db004,358003,a64a266d-a57e-40f7-91ac-6e049b9dfbfa,2025-08-31 19:52:25,599.3,Alimentos,Boleto,Nascimento,RJ,173.102.0.236,0,0.9773,high,mobile
724766e4-8cdc-4faf-a6da-e3e170387d24,482484,201238aa-c528-4cc8-b919-c1a140fcad15,2025-05-13 07:46:33,2387.58,Eletronicos,Pix,da Mata do Campo,RJ,180.32.147.99,0,0.9272,medium,desktop
e234b09e-8b71-46ca-8fe2-62e7c9cf44fe,317510,f3a77336-94c1-4118-8247-afec98c94407,2025-07-06 08:14:51,2247.25,Roupas,Pix,Freitas,MG,179.62.3.58,0,0.1704,low,mobile
436268eb-5d33-406a-b95a-a9db19bbd426,487346,7d8be7ef-ec26-44f7-939e-f3024fedb900,2025-08-06 23:35:16,893.31,Alimentos,Cartao,Rodrigues dos Dourados,RJ,41.45.73.145,0,0.1262,low,desktop
b780dad6-3e7b-435e-bbed-aae84b441bd2,180990,e3a2136d-b2f6-4baa-9092-d99eb4dcc089,2025-04-21 10:45:33,286.84,Eletronicos,Boleto,Aragão,RJ,109.179.55.96,0,0.9872,low,mobile
83bbaf55-6441-452f-8ab2-0f216919b492,308470,f1c0de2e-ebe3-4919-9c87-1c858ba3b612,2025-09-24 13:08:44,770.92,Roupas,Pix,Novaes das Flores,RJ,168.40.23.115,0,0.7421,medium,mobile
85f39884-df36-4afb-b00f-66e30dc5fce8,107761,b7fff91b-eb17-4b8c-b13b-da6768dff655,2025-09-06 15:26:49,835.93,Eletronicos,Pix,Porto Paulista,SP,180.46.50.173,0,0.0364,high,desktop
699b31e1-22f5-441c-83ab-de130b677b2a,42908,4d284e80-a0f1-420a-8eca-f6eb7960bd87,2025-06-16 00:40:49,1334.04,Alimentos,Cartao,Novaes,RJ,191.215.222.228,0,0.9358,low,mobile
5cf1ab40-6cb9-4a8f-843e-9517189ef451,459259,45a36b87-b6e7-490e-b7cb-71b7a1f37435,2025-07-16 15:24:56,857.56,Roupas,Boleto,Pereira Alegre,SP,187.45.205.6,0,0.0289,high,desktop
8a48253a-3356-48f9-9a7a-df12b4b9d3f3,441329,246cae6c-a260-4df6-acd7-78cde5f8f456,2025-02-24 07:44:40,2098.1,Eletronicos,Pix,Carvalho da Praia,MG,10.132.58.76,0,0.7228,low,desktop
f3169edb-db95-453f-ae2b-3802635ba135,227817,970ac063-f5c6-441f-a1f4-f6b855eeaa1d,2025-11-05 21:26:28,2098.16,Roupas,Pix,Azevedo de Teixeira,MG,180.167.92.242,0,0.4433,low,desktop
a700ea91-e7a3-4b6a-9aad-f949ac82f674,172980,fe7f70da-62f7-4c38-8a9a-56ac20f98346,2025-10-25 13:50:25,1487.96,Eletronicos,Boleto,Porto do Amparo,RJ,164.76.208.114,0,0.7585,medium,desktop
da29bc4d-ce62-4a84-b1f7-4ffb65b96233,259297,9e2f31a1-f938-429f-8cb4-8b4133d6b04c,2025-02-26 17:23:27,1531.99,Eletronicos,Boleto,Azevedo Alegre,MG,13.34.77.31,0,0.3144,high,mobile
731e7c65-19ba-4fda-b802-67d9f83a6636,388796,0d5b4563-b540-45d4-8537-5def92fee64f,2025-09-10 03:45:38,418.33,Alimentos,Boleto,Peixoto de Castro,SP,153.238.225.39,0,0.9653,low,tablet
b6282363-a1e6-4f36-abdd-7090ebc166e0,271859,2c3613f6-1e79-4a50-8f7c-bf4fdc0e2ad9,2025-02-27 01:59:46,1088.11,Eletronicos,Cartao,da Mota,RJ,21.130.121.100,0,0.1548,medium,tablet
a94b47e9-0a51-446d-84c6-dedf1b26b81d,317479,b105788a-b8bb-43a2-80e3-b7f932c3a79d,2025-06-22 22:22:17,588.53,Eletronicos,Boleto,Nunes da Praia,MG,27.210.98.65,0,0.0022,low,tablet
3e42829e-b771-49d6-8763-8d5509d05f1e,109682,f9f885a5-5089-4dc2-afb7-219bf9d5f05f,2025-01-10 12:52:34,150.25,Alimentos,Cartao,da Rosa do Oeste,SP,6.243.0.181,0,0.6234,high,tablet
6c81d9e8-b23f-4894-86b6-375367c6a361,112147,9e0d1153-3488-420d-8814-a6e745cfe96f,2025-02-01 09:46:53,534.19,Roupas,Cartao,Mendes de Moura,MG,197.26.101.145,0,0.1866,low,tablet
ceadb4b4-8bd8-4793-b219-05ffa27da958,497107,7b29cada-5685-46bf-80c8-e1e170b46bec,2025-04-13 21:45:23,471.06,Roupas,Cartao,Viana da Prata,RJ,120.171.53.252,0,0.006,high,tablet
2fce6c5e-1fbb-48fb-91fb-782edf5f3f26,270812,a7b12fbc-5ff4-4b5c-8bc5-c5782c01db44,2025-06-13 16:37:29,1239.29,Eletronicos,Pix,Melo,RJ,57.37.168.220,0,0.2927,medium,tablet
e8cc9887-3b7a-4395-bef6-81eefe74d317,444855,2dd9084d-e18f-492e-a484-2181070707a9,2025-08-07 18:32:19,410.6,Roupas,Cartao,Souza,MG,33.132.90.47,0,0.5219,low,tablet
b0fa7b47-b207-42a0-b450-34e7ea034366,130774,3fe6d7fb-0b6f-4fdb-9f55-671cd1d1e0b4,2025-05-25 20:26:23,1807.27,Roupas,Pix,da Rocha do Galho,RJ,42.150.12.79,0,0.7082,medium,tablet
35c7e4ed-019a-4dc9-a569-b1446d16cf25,473030,eaad00b8-1824-490f-b78d-36e3aeededb0,2025-08-11 13:09:25,331.34,Eletronicos,Pix,Sales,MG,217.39.80.0,0,0.1184,high,tablet
5fb80a20-22fa-4ad1-9116-b8d910aa2dd1,27469,02207a0b-e833-4a96-88cf-e7ea1b39ec4f,2025-11-23 19:28:01,191.04,Roupas,Boleto,Cavalcanti,RJ,204.39.33.151,0,0.7705,high,mobile
bb68ca63-04e7-4ca3-8161-c64baf3e022e,124949,17565c36-9964-4660-9cf0-dc6cde94e7b2,2025-01-24 00:01:10,2352.75,Alimentos,Pix,Cardoso da Praia,SP,87.38.131.10,0,0.705,high,mobile
be783cb1-7d17-4ca5-a0b5-6856d4055b31,442545,dc056666-6084-4ce8-b132-f88db1f55ac1,2025-05-26 21:58:48,2468.79,Eletronicos,Cartao,da Cunha,SP,88.41.7.52,0,0.413,low,tablet
10b8444b-69ba-4210-897e-4ebae8e83ecf,164566,17d99d5f-6d4b-4f8e-8d11-2b628b989a53,2025-01-03 15:16:59,578.23,Roupas,Pix,Campos do Galho,SP,125.237.235.68,0,0.4862,low,tablet
a6efdd46-2329-480c-8ab6-046580a32e2b,325149,7ebb75cf-b1d5-4e9e-b892-974eba7f0eaf,2024-12-19 01:51:33,223.05,Alimentos,Pix,Ferreira de Cunha,RJ,63.211.100.179,0,0.9532,low,tablet
97ceb014-389d-4c83-b4c7-7ef7b3d259da,171033,cb3a5f38-0870-42e5-91ac-d2a0ce6fce57,2025-04-23 15:01:04,1109.65,Alimentos,Pix,Costa das Flores,SP,12.195.16.119,1,0.3273,medium,mobile
d84ef5b9-64a8-4028-9feb-5d0eda0940a7,312073,6ca82087-ba68-4316-a21b-fe6b49efc59f,2025-07-28 12:24:36,1197.94,Eletronicos,Cartao,Dias do Oeste,SP,63.198.231.103,0,0.0684,low,desktop
8753843e-42c7-4619-ad10-117ec9af1361,402075,596229ef-0e09-4666-a9b0-d2c911166ac0,2025-08-16 12:48:54,1575.27,Eletronicos,Cartao,Moura da Prata,RJ,157.78.29.28,0,0.5867,high,mobile
a45e5971-13c1-4b09-9a8e-7983718eb537,276913,94f5e3f7-020f-464f-b909-5a7dd40a16ef,2025-07-28 02:48:04,893.26,Eletronicos,Boleto,Viana da Prata,SP,220.192.211.131,0,0.3029,low,mobile
